Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Current,Temp_implantation,Furance_Temp,RTA_Temp,No_Die,Lot_Num,Wafer_Num,Datetime
3,Implantation,1.668517e+16,1.308587e+17,2.414846e+15,2.994405e+17,6.000003e+17,32451.735,0.01,103.511,893,155,NOLSM7432814,28,14,24-02-2019 ?? 9:04:30
3,Implantation,1.782448e+16,1.228572e+16,1.498824e+17,2.98324e+17,5.999995e+17,32446.311,0.01,103.461,884,155,NOLSM7442815,28,15,24-02-2019 ?? 9:04:30
2,Implantation,1.894166e+16,4.39813e+16,1.099472e+18,2.987816e+17,5.999993e+17,32461.916,0.01,103.339,885,155,NOLSM7452816,28,16,24-02-2019 ?? 9:04:30
1,Implantation,1.730546e+16,1.30198e+16,4.875516e+15,2.982447e+17,6.000002e+17,32461.009,0.01,102.584,885,154,NOLSM7462817,28,17,24-02-2019 ?? 9:04:30
1,Implantation,1.454065e+16,1.310033e+16,8.702955e+17,2.999457e+17,5.999999e+17,32451.238,0.01,103.090,881,155,NOLSM7472818,28,18,24-02-2019 ?? 9:04:30
2,Implantation,1.994389e+16,1.062804e+17,3.339563e+15,2.994151e+17,6.000002e+17,32360.300,0.01,103.119,881,155,NOLSM7482819,28,19,24-02-2019 ?? 9:04:30
3,Implantation,3.237665e+15,2.411845e+15,6.039354e+13,3.017264e+17,5.999987e+17,32551.161,0.01,102.936,881,154,NOLSM7492820,28,20,24-02-2019 ?? 9:04:30
3,Implantation,4.695525e+15,1.317511e+16,1.807506e+15,2.98064e+17,5.999995e+17,32446.177,0.01,102.995,881,154,NOLSM7502821,28,21,24-02-2019 ?? 9:04:30
2,Implantation,2.557378e+15,9.225372e+12,5.755089e+14,2.997097e+17,5.999999e+17,32441.521,0.01,102.490,878,154,NOLSM7512822,28,22,24-02-2019 ?? 9:04:30
1,Implantation,5.884392e+15,5.797774e+16,22564131372,3.014716e+17,5.999998e+17,32449.708,0.01,101.118,882,152,NOLSM7522823,28,23,24-02-2019 ?? 9:04:30
1,Implantation,5.923203e+15,1.585732e+14,235843410402,3.000616e+17,6.000007e+17,32456.237,0.01,101.975,883,153,NOLSM7532824,28,24,24-02-2019 ?? 9:04:30
2,Implantation,1.336957e+16,4.623857e+12,724367782663,3.006356e+17,6e+17,32463.404,0.01,103.309,881,155,NOLSM7542825,28,25,24-02-2019 ?? 9:04:30
3,Implantation,1.262671e+16,1.173029e+14,983912019517,2.987244e+17,6.00001e+17,32454.981,0.01,102.800,882,154,NOLSM7552826,28,26,24-02-2019 ?? 9:04:30
2,Implantation,1.464149e+16,7.100935e+13,7.878307e+17,2.991476e+17,5.999983e+17,32449.884,0.01,102.223,878,153,NOLSM7562827,28,27,24-02-2019 ?? 9:04:30
1,Implantation,6.964209e+15,5.521553e+15,3.089572e+17,2.99097e+17,6.000016e+17,32444.191,0.01,101.359,877,152,NOLSM757291,29,1,25-02-2019 ?? 9:04:30
1,Implantation,3.590578e+15,3.369503e+16,1.99922e+12,2.997058e+17,5.999995e+17,32445.445,0.01,102.018,878,153,NOLSM758292,29,2,25-02-2019 ?? 9:04:30
2,Implantation,2.101934e+16,4.971335e+16,8.93006e+16,3.00448e+17,5.99999e+17,32412.236,0.01,102.028,878,153,NOLSM759293,29,3,25-02-2019 ?? 9:04:30
3,Implantation,1.186455e+16,32645606689,26639639.169,3.014574e+17,6.000017e+17,31636.858,0.01,102.074,877,153,NOLSM760294,29,4,25-02-2019 ?? 9:04:30
3,Implantation,7.802756e+15,1.30873e+16,4.644509e+17,3.004248e+17,6.000003e+17,30152.769,0.01,101.907,874,153,NOLSM761295,29,5,25-02-2019 ?? 9:04:30
2,Implantation,1.694729e+16,6.277507e+16,4.570019e+13,2.990783e+17,5.99999e+17,32166.325,0.01,100.491,909,151,NOLSM762296,29,6,25-02-2019 ?? 9:04:30
1,Implantation,1.102079e+16,7.875218e+16,6.304516e+17,2.993458e+17,6.000008e+17,32454.409,0.01,100.971,910,151,NOLSM763297,29,7,25-02-2019 ?? 9:04:30
1,Implantation,5.812654e+15,4.085213e+16,3.377489e+17,3.001889e+17,5.999996e+17,32445.721,0.01,101.366,909,152,NOLSM764298,29,8,25-02-2019 ?? 9:04:30
2,Implantation,3.111555e+15,1.582519e+16,1.134649e+16,2.998645e+17,6.000004e+17,32450.024,0.01,100.821,900,151,NOLSM765299,29,9,25-02-2019 ?? 9:04:30
3,Implantation,5.573909e+15,3.992374e+16,2.377966e+17,3.001736e+17,5.999988e+17,32158.005,0.01,99.912,900,150,NOLSM7662910,29,10,25-02-2019 ?? 9:04:30
3,Implantation,8.235287e+15,5.58938e+15,4.933008e+17,3.009716e+17,5.999984e+17,32446.797,0.01,99.754,900,150,NOLSM7672911,29,11,25-02-2019 ?? 9:04:30
2,Implantation,1.125505e+16,1.12313e+17,141987392451,2.990033e+17,5.999988e+17,32657.340,0.01,99.752,900,150,NOLSM7682912,29,12,25-02-2019 ?? 9:04:30
1,Implantation,1.07873e+16,3.921617e+16,6.264095e+16,2.989257e+17,5.999994e+17,32688.659,0.01,100.742,903,151,NOLSM7692913,29,13,25-02-2019 ?? 9:04:30
1,Implantation,1.532339e+16,1.050748e+17,1.807828e+17,3.006332e+17,5.999998e+17,32664.685,0.01,100.117,904,150,NOLSM7702914,29,14,25-02-2019 ?? 9:04:30
2,Implantation,1.71001e+16,7.598722e+15,8.455274e+17,3.004396e+17,6.000011e+17,32632.272,0.01,101.036,905,152,NOLSM7712915,29,15,25-02-2019 ?? 9:04:30
3,Implantation,1.276583e+16,3.430457e+15,1.230017e+17,2.99124e+17,6.000001e+17,32636.484,0.01,102.066,908,153,NOLSM7722916,29,16,25-02-2019 ?? 9:04:30
2,Implantation,2.069521e+16,1.531356e+17,1.168032e+18,2.997421e+17,6.000007e+17,32666.317,0.01,100.929,904,151,NOLSM7732917,29,17,25-02-2019 ?? 9:04:30
1,Implantation,1.996179e+16,2.065006e+16,6.89915e+17,2.996304e+17,5.999995e+17,32646.298,0.01,102.070,908,153,NOLSM7742918,29,18,25-02-2019 ?? 9:04:30
1,Implantation,1.71423e+16,1.8164e+16,3.776702e+16,3.002527e+17,6.000002e+17,32682.765,0.01,102.099,913,153,NOLSM7752919,29,19,25-02-2019 ?? 9:04:30
2,Implantation,9.560984e+15,7.735008e+16,4.665781e+17,3.002129e+17,6.000004e+17,32673.341,0.01,102.443,913,154,NOLSM7762920,29,20,25-02-2019 ?? 9:04:30
3,Implantation,2.524937e+15,1.368468e+16,3.071422e+15,3.003563e+17,5.999984e+17,32653.528,0.01,101.860,912,153,NOLSM7772921,29,21,25-02-2019 ?? 9:04:30
3,Implantation,1.280195e+16,1.071504e+15,3.585575e+17,3.001495e+17,5.99999e+17,32677.209,0.01,102.094,913,153,NOLSM7782922,29,22,25-02-2019 ?? 9:04:30
1,Implantation,3.835198e+15,3.817779e+16,1875907865,2.984513e+17,6.000013e+17,32696.413,0.01,102.006,913,153,NOLSM7792923,29,23,25-02-2019 ?? 9:04:30
1,Implantation,1.195881e+16,1.184645e+17,1.053268e+17,2.997752e+17,6.000019e+17,32700.965,0.01,101.671,912,153,NOLSM7802924,29,24,25-02-2019 ?? 9:04:30
3,Implantation,1.184053e+16,1.086298e+17,5.11967e+17,2.997173e+17,5.999986e+17,32451.323,0.01,101.386,913,152,NOLSM7812925,29,25,25-02-2019 ?? 9:04:30
3,Implantation,1.768872e+16,7.782877e+16,8.15497e+17,3.011042e+17,5.999986e+17,32534.357,0.01,101.223,904,152,NOLSM7822926,29,26,25-02-2019 ?? 9:04:30
2,Implantation,2.074912e+16,1.453113e+17,1.209174e+18,3.018273e+17,5.999992e+17,32621.490,0.01,100.525,905,151,NOLSM7832927,29,27,25-02-2019 ?? 9:04:30
1,Implantation,5.923648e+15,3846247470,179892430261,3.014991e+17,5.999982e+17,32337.742,0.01,100.688,909,151,NOLSM784301,30,1,26-02-2019 ?? 9:04:30
1,Implantation,7.321263e+15,2.755819e+16,4.28579e+17,3.009804e+17,6.000004e+17,32422.811,0.01,100.968,908,151,NOLSM785302,30,2,26-02-2019 ?? 9:04:30
2,Implantation,1.985531e+16,1.589177e+17,1.016726e+18,3.006262e+17,6e+17,32255.476,0.01,100.571,904,151,NOLSM786303,30,3,26-02-2019 ?? 9:04:30
3,Implantation,1.683621e+16,3.036635e+12,1.900601e+14,2.97968e+17,6.000015e+17,32597.159,0.01,100.254,905,150,NOLSM787304,30,4,26-02-2019 ?? 9:04:30
3,Implantation,1.083154e+16,4.680457e+16,3.003513e+17,3.02081e+17,5.999994e+17,32194.560,0.01,99.766,901,150,NOLSM788305,30,5,26-02-2019 ?? 9:04:30
2,Implantation,1.423168e+16,2.695435e+16,5.314508e+17,3.010896e+17,6.000007e+17,32641.989,0.01,100.404,904,151,NOLSM789306,30,6,26-02-2019 ?? 9:04:30
1,Implantation,6.696777e+15,5.627249e+16,5.265661e+14,2.983689e+17,5.999992e+17,32639.929,0.01,100.729,903,151,NOLSM790307,30,7,26-02-2019 ?? 9:04:30
1,Implantation,1.656969e+16,1.576066e+17,9.615263e+17,3.003385e+17,5.999986e+17,32636.286,0.01,100.703,904,151,NOLSM791308,30,8,26-02-2019 ?? 9:04:30
3,Implantation,6.55235e+15,6.397895e+16,5.470256e+13,2.991681e+17,5.999993e+17,31686.264,0.01,100.155,904,150,NOLSM792309,30,9,26-02-2019 ?? 9:04:30
3,Implantation,2.065216e+16,1.012269e+15,2.750738e+15,3.001485e+17,6.00001e+17,31783.840,0.01,100.177,903,150,NOLSM7933010,30,10,26-02-2019 ?? 9:04:30
2,Implantation,2.928817e+15,8.080993e+13,1.791592e+16,2.998574e+17,5.999973e+17,31618.822,0.01,100.256,904,150,NOLSM7943011,30,11,26-02-2019 ?? 9:04:30
1,Implantation,5.248648e+15,5.185593e+16,1.146735e+16,3.011718e+17,6e+17,31618.160,0.01,100.320,908,150,NOLSM7953012,30,12,26-02-2019 ?? 9:04:30
1,Implantation,8.591464e+15,1.964774e+16,5.107497e+17,2.998091e+17,6.000003e+17,31910.250,0.01,101.053,908,152,NOLSM7963013,30,13,26-02-2019 ?? 9:04:30
2,Implantation,8.987196e+15,7.341163e+16,5.387133e+17,2.999631e+17,5.999983e+17,32155.309,0.01,101.003,900,152,NOLSM7973014,30,14,26-02-2019 ?? 9:04:30
3,Implantation,1.110514e+16,5.589599e+16,3.988166e+17,2.998609e+17,5.999984e+17,32178.343,0.01,99.116,899,149,NOLSM7983015,30,15,26-02-2019 ?? 9:04:30
3,Implantation,4.331557e+15,1.810813e+16,1.173134e+17,2.997416e+17,6.00001e+17,32141.981,0.01,99.859,900,150,NOLSM7993016,30,16,26-02-2019 ?? 9:04:30
2,Implantation,5.104767e+15,1.58002e+16,3.016942e+17,2.991045e+17,6.00001e+17,31618.691,0.01,99.796,898,150,NOLSM8003017,30,17,26-02-2019 ?? 9:04:30
1,Implantation,6.704375e+15,6.699262e+16,4.011571e+17,3.012525e+17,6.00001e+17,33321.979,0.01,99.736,900,150,NOLSM8013018,30,18,26-02-2019 ?? 9:04:30
1,Implantation,8.040882e+15,6.432709e+16,4.533785e+17,3.012372e+17,5.999991e+17,32175.559,0.01,99.674,899,150,NOLSM8023019,30,19,26-02-2019 ?? 9:04:30
3,Implantation,1.466261e+16,2.473698e+14,1.422644e+12,2.994442e+17,6.000002e+17,31260.811,0.01,101.119,917,152,NOLSM8033020,30,20,26-02-2019 ?? 9:04:30
3,Implantation,3.531736e+15,2.523745e+16,3.802681e+16,2.998006e+17,6.000011e+17,31576.001,0.01,101.482,908,152,NOLSM8043021,30,21,26-02-2019 ?? 9:04:30
2,Implantation,1.515931e+16,1.515847e+17,9.067717e+17,2.995397e+17,5.999992e+17,31637.594,0.01,100.782,908,151,NOLSM8053022,30,22,26-02-2019 ?? 9:04:30
1,Implantation,3.703005e+15,1.310021e+16,1.553849e+17,3.000871e+17,5.999986e+17,32156.959,0.01,99.711,908,150,NOLSM8063023,30,23,26-02-2019 ?? 9:04:30
1,Implantation,1.167489e+16,1.436575e+16,3.366238e+16,3.011609e+17,6.000013e+17,32998.534,0.01,100.557,909,151,NOLSM8073024,30,24,26-02-2019 ?? 9:04:30
2,Implantation,9.132819e+15,8.876441e+16,2.721804e+17,2.998554e+17,5.999996e+17,33115.585,0.01,100.657,925,151,NOLSM8083025,30,25,26-02-2019 ?? 9:04:30
3,Implantation,8.822561e+15,4.107933e+16,4.861673e+17,3.014882e+17,5.999995e+17,32465.720,0.01,101.980,913,153,NOLSM8093026,30,26,26-02-2019 ?? 9:04:30
3,Implantation,6.520781e+15,2.843032e+15,1.274745e+14,3.000097e+17,5.999997e+17,32576.424,0.01,101.416,913,152,NOLSM8103027,30,27,26-02-2019 ?? 9:04:30
2,Implantation,1.461826e+16,8.021335e+15,7.300844e+17,2.982443e+17,5.999991e+17,32341.750,0.01,101.961,913,153,NOLSM811311,31,1,27-02-2019 ?? 9:04:30
1,Implantation,2.060071e+16,1.672462e+17,1.013292e+18,2.983022e+17,5.999989e+17,32566.297,0.01,101.899,912,153,NOLSM812312,31,2,27-02-2019 ?? 9:04:30
1,Implantation,1.505156e+16,6.698984e+16,8.886385e+17,3.002284e+17,5.999999e+17,32645.662,0.01,101.679,913,153,NOLSM813313,31,3,27-02-2019 ?? 9:04:30
2,Implantation,1.307041e+16,1.306552e+17,6.200916e+17,2.99735e+17,5.999984e+17,32461.883,0.01,100.406,899,151,NOLSM814314,31,4,27-02-2019 ?? 9:04:30
3,Implantation,1.919069e+16,1.656009e+17,9.833634e+15,2.996992e+17,6.000018e+17,32642.909,0.01,100.788,912,151,NOLSM815315,31,5,27-02-2019 ?? 9:04:30
3,Implantation,7.728966e+15,2.082038e+16,3.049005e+15,3.008212e+17,5.999999e+17,32152.262,0.01,101.669,913,153,NOLSM816316,31,6,27-02-2019 ?? 9:04:30
2,Implantation,7.455889e+15,7.425928e+16,2.0628e+17,2.995538e+17,5.999997e+17,32326.426,0.01,101.541,908,152,NOLSM817317,31,7,27-02-2019 ?? 9:04:30
1,Implantation,3.489303e+15,2.626144e+14,1.242807e+12,3.006907e+17,5.999991e+17,32037.587,0.01,101.183,908,152,NOLSM818318,31,8,27-02-2019 ?? 9:04:30
1,Implantation,1.512306e+16,2.072396e+16,5.203517e+13,3.015847e+17,6.000008e+17,32030.860,0.01,100.574,903,151,NOLSM819319,31,9,27-02-2019 ?? 9:04:30
2,Implantation,4.243255e+15,2.629369e+16,1.803011e+17,3.003553e+17,5.99999e+17,32173.088,0.01,100.188,906,150,NOLSM8203110,31,10,27-02-2019 ?? 9:04:30
3,Implantation,5.948973e+15,4.863473e+16,2.277579e+17,3.014787e+17,5.999991e+17,32172.830,0.01,99.613,906,149,NOLSM8213111,31,11,27-02-2019 ?? 9:04:30
1,Implantation,1.141606e+16,1.095892e+17,1.128114e+17,3.007476e+17,6.000003e+17,32187.560,0.01,100.284,902,150,NOLSM8223112,31,12,27-02-2019 ?? 9:04:30
1,Implantation,1.591346e+16,1.588366e+17,2.608707e+14,2.986919e+17,5.999991e+17,32191.766,0.01,99.695,902,150,NOLSM8233113,31,13,27-02-2019 ?? 9:04:30
2,Implantation,6.791333e+15,5.735633e+16,4.025945e+17,3.005412e+17,5.999993e+17,32188.486,0.01,100.074,902,150,NOLSM8243114,31,14,27-02-2019 ?? 9:04:30
3,Implantation,1.929673e+16,1.929098e+17,6.529123e+17,3.002508e+17,5.999992e+17,32183.758,0.01,99.805,896,150,NOLSM8253115,31,15,27-02-2019 ?? 9:04:30
3,Implantation,7.624013e+15,3.733404e+16,2.320535e+16,3.009611e+17,5.999984e+17,32180.949,0.01,100.535,885,151,NOLSM8263116,31,16,27-02-2019 ?? 9:04:30
1,Implantation,1.101317e+16,1.083966e+17,1.064423e+17,3.010861e+17,6.000002e+17,32264.156,0.01,99.904,889,150,NOLSM8273117,31,17,27-02-2019 ?? 9:04:30
1,Implantation,2.800513e+15,2.739815e+16,1.077791e+17,2.997729e+17,5.999997e+17,32264.303,0.01,100.079,886,150,NOLSM8283118,31,18,27-02-2019 ?? 9:04:30
2,Implantation,1.961682e+16,8.640434e+14,7.749811e+13,2.993413e+17,6.000012e+17,32359.833,0.01,100.463,884,151,NOLSM8293119,31,19,27-02-2019 ?? 9:04:30
3,Implantation,1.968598e+16,1.271416e+17,1.178977e+18,2.994409e+17,5.999993e+17,32362.152,0.01,99.514,886,149,NOLSM8303120,31,20,27-02-2019 ?? 9:04:30
3,Implantation,1.999463e+16,1.083194e+17,4.514778e+17,3.021879e+17,6.000004e+17,32358.195,0.01,101.149,868,152,NOLSM8313121,31,21,27-02-2019 ?? 9:04:30
2,Implantation,1.286978e+16,1.205774e+17,4.612679e+17,2.982513e+17,6.000014e+17,32353.162,0.01,101.078,869,152,NOLSM8323122,31,22,27-02-2019 ?? 9:04:30
1,Implantation,7.339189e+15,5.262391e+14,2.067408e+14,3.011546e+17,6.000002e+17,32365.612,0.01,101.193,869,152,NOLSM8333123,31,23,27-02-2019 ?? 9:04:30
1,Implantation,7.360918e+15,2.354685e+16,2.090187e+16,2.993341e+17,5.999998e+17,32257.524,0.01,102.140,869,153,NOLSM8343124,31,24,27-02-2019 ?? 9:04:30
2,Implantation,1.190318e+16,4.357319e+16,3.469009e+16,2.983684e+17,6.000022e+17,32254.026,0.01,102.642,868,154,NOLSM8353125,31,25,27-02-2019 ?? 9:04:30
3,Implantation,4.193431e+15,1.234903e+15,11044952.329,3.020303e+17,6.000021e+17,32254.395,0.01,102.138,868,153,NOLSM8363126,31,26,27-02-2019 ?? 9:04:30
3,Implantation,7.580002e+15,5.158208e+16,3.463603e+17,2.985125e+17,6.000007e+17,32255.649,0.01,102.317,868,153,NOLSM8373127,31,27,27-02-2019 ?? 9:04:30
2,Implantation,1.015593e+16,9.864848e+16,1.205828e+17,3.00773e+17,5.999993e+17,32252.755,0.01,101.779,868,153,NOLSM838321,32,1,28-02-2019 ?? 9:04:30
1,Implantation,4.07912e+15,2.682508e+16,1.940574e+16,2.99074e+17,5.999997e+17,32103.171,0.01,102.462,867,154,NOLSM839322,32,2,28-02-2019 ?? 9:04:30
1,Implantation,4.590594e+15,9.554878e+14,4.145767e+16,3.015314e+17,5.999995e+17,32421.751,0.01,102.030,867,153,NOLSM840323,32,3,28-02-2019 ?? 9:04:30
2,Implantation,1.609899e+16,120407277686,2.75691e+13,2.994898e+17,6.000015e+17,32251.764,0.01,102.409,868,154,NOLSM841324,32,4,28-02-2019 ?? 9:04:30
3,Implantation,5.059169e+15,1.884884e+16,4.187844e+16,3.010329e+17,5.999986e+17,32241.615,0.01,101.586,868,152,NOLSM842325,32,5,28-02-2019 ?? 9:04:30
3,Implantation,8.125176e+15,4.141903e+16,4.229136e+17,3.00057e+17,6.000012e+17,32242.286,0.01,101.695,868,153,NOLSM843326,32,6,28-02-2019 ?? 9:04:30
2,Implantation,2.059877e+16,8.115996e+16,2.115131e+14,2.990563e+17,5.999984e+17,32240.974,0.01,101.261,868,152,NOLSM844327,32,7,28-02-2019 ?? 9:04:30
1,Implantation,1.209814e+16,1.20837e+17,3.695368e+17,3.003057e+17,5.999993e+17,32255.760,0.01,101.299,868,152,NOLSM845328,32,8,28-02-2019 ?? 9:04:30
1,Implantation,1.813283e+16,1.763143e+17,1.026166e+18,2.995317e+17,5.999986e+17,32252.961,0.01,101.177,868,152,NOLSM846329,32,9,28-02-2019 ?? 9:04:30
2,Implantation,2.441931e+15,2.310319e+16,1.359659e+17,3.004926e+17,5.999991e+17,32253.818,0.01,100.736,868,151,NOLSM8473210,32,10,28-02-2019 ?? 9:04:30
3,Implantation,1.054583e+16,9.513525e+16,6.272553e+17,3.009325e+17,6.000003e+17,32248.621,0.01,101.503,868,152,NOLSM8483211,32,11,28-02-2019 ?? 9:04:30
3,Implantation,6.909171e+15,5.426149e+16,1.865029e+17,3.006733e+17,6.000003e+17,32241.426,0.01,101.061,867,152,NOLSM8493212,32,12,28-02-2019 ?? 9:04:30
2,Implantation,9.324972e+15,7.673877e+15,3.069885e+17,2.990013e+17,5.999991e+17,32245.574,0.01,101.506,868,152,NOLSM8503213,32,13,28-02-2019 ?? 9:04:30
1,Implantation,1.184106e+16,2.793792e+16,3.275209e+14,2.992776e+17,6.000012e+17,32259.412,0.01,101.360,868,152,NOLSM8513214,32,14,28-02-2019 ?? 9:04:30
1,Implantation,1.511777e+16,1.496121e+17,7.045878e+17,2.990793e+17,6.000008e+17,32258.401,0.01,101.439,868,152,NOLSM8523215,32,15,28-02-2019 ?? 9:04:30
