,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,No_Die,Reinforcement,Unnamed: 0_x,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,lithography_Chamber,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Range_check,Unnamed: 0_y,Etching_Chamber,Process 3,Temp_Etching,Source_Power,Selectivity,Thin Film 4,Thin Film 3,Thin Film 2,Thin Film 1,Etching_rate,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Target,Error_message,target_binom,Chamber_Route
243,3,Oxidation,dry,1154.7814882,O2,39.57,0.213,98.0,706.099,NOLSM244101,False,243,1,Photo,0.8594078531256945,13.702,14.88,20.002,191.209,90.001,499.364,3991.128,4966.64,4.946,92.469,30.002,3,26.432,I,365,509.749,107.158,True,243,3,Etching,70.732,50.267,1.033,254.0,268.97,305.73,363.18,2.7295000000000003,3,Implantation,1.183168e+16,1.182958e+17,6.363151e+17,3.001285e+17,5.999976e+17,32163.791,100.24,908.0,158,97,none,0.0,route_31333
244,3,Oxidation,dry,1263.4518722,O2,26.06,0.2,148.0,704.373,NOLSM245102,False,244,2,Photo,1.1773491854561615,14.218,14.932,19.994,202.848,90.0,500.565,4042.868,5036.683,5.05,91.01,30.011,1,54.979,H,405,522.991,105.169,True,244,3,Etching,71.555,50.749,1.034,431.0,448.11,484.4,541.32,2.7580000000000013,3,Implantation,1.585222e+16,1.215141e+17,6.638341e+17,3.000144e+17,6.000015e+17,31833.551,102.338,886.0,156,105,none,0.0,route_32133
245,3,Oxidation,dry,1048.9390979,O2,34.48,0.205,110.0,705.94,NOLSM246103,False,245,2,Photo,1.3742414400246157,17.251,15.121,20.004,193.899,90.001,494.487,3955.637,5039.17,5.042,95.722,29.997,2,55.422,I,365,508.516,108.184,False,245,2,Etching,72.093,51.332,1.026,524.0,537.71,574.4100000000001,631.5600000000001,2.6890000000000014,2,Implantation,1.405682e+16,1.288443e+17,3.855736e+17,3.025604e+17,5.999989e+17,32188.226,106.191,896.0,153,164,none,0.0,route_32222
246,3,Oxidation,dry,1176.5269061,O2,35.99,0.209,76.0,712.926,NOLSM247104,False,246,2,Photo,1.3064838715191711,12.457,14.946,19.995,197.934,90.0,501.583,4045.925,5063.454,5.088,90.859,30.003,3,29.244,G,436,547.841,108.25,True,246,1,Etching,70.838,51.547,1.056,218.0,231.05,267.59000000000003,324.78000000000003,2.6695000000000007,1,Implantation,1.597538e+16,7.797816e+16,3.192013e+16,2.99328e+17,6.000016e+17,32228.325,102.064,891.0,158,82,none,0.0,route_32311
249,1,Oxidation,dry,1154.9725452,O2,35.1,0.206,63.0,709.964,NOLSM250107,False,249,1,Photo,0.5,17.256,15.084,19.996,204.512,89.999,499.692,4023.761,5047.709,5.019,90.405,29.998,1,51.851,H,405,541.92,108.137,True,249,3,Etching,69.559,52.078,1.022,313.0,328.75,365.32,422.27,2.7317499999999995,3,Implantation,1.242968e+16,9.839421e+16,4.611622e+17,3.016242e+17,5.999985e+17,32057.894,101.318,908.0,157,100,none,0.0,route_11133
250,1,Oxidation,wet,978.9108347,H2O,41.78,0.209,137.0,712.447,NOLSM251108,False,250,1,Photo,1.1778320996940117,12.766,15.042,19.996,202.962,90.0,500.511,4013.95,4928.841,5.047,89.94,30.011,2,38.047,G,436,463.791,109.986,True,250,2,Etching,71.345,50.984,1.023,330.0,344.27,380.92,437.8299999999999,2.695749999999998,2,Implantation,6233876000000000.0,7.037664e+16,5.947363e+17,2.989103e+17,5.999991e+17,31994.968,103.206,893.0,155,102,none,0.0,route_11222
251,1,Oxidation,wet,1129.5856729,H2O,31.43,0.192,167.0,705.345,NOLSM252109,False,251,1,Photo,1.1128438092958852,13.426,15.058,20.001,202.403,90.0,503.073,4024.375,4984.217,5.009,93.575,30.004,3,37.215,I,365,487.721,107.267,True,251,1,Etching,72.284,50.597,1.045,417.0,430.44,467.01,523.95,2.673750000000001,1,Implantation,1.50218e+16,8.483808e+16,9.327638e+17,3.012081e+17,6.000002e+17,31986.81,101.812,879.0,152,62,none,0.0,route_11311
252,1,Oxidation,wet,962.88700327,H2O,36.59,0.218,60.0,713.056,NOLSM2531010,False,252,2,Photo,1.1625155985572402,15.38,15.03,19.995,196.114,90.0,499.836,4041.761,4934.073,5.047,90.305,30.003,1,51.577,G,436,479.551,108.604,True,252,1,Etching,70.405,52.133,1.042,317.0,331.74,368.15,425.43,2.71075,1,Implantation,1.619871e+16,1.587532e+17,5.123023e+17,3.008486e+17,5.999996e+17,31791.31,104.329,873.0,154,89,none,0.0,route_12111
253,1,Oxidation,dry,1118.4540425,O2,28.88,0.217,107.0,711.723,NOLSM2541011,False,253,2,Photo,0.9626232927058582,18.272,14.919,19.999,201.382,90.002,499.992,4057.726,5002.959,4.919,89.168,30.001,3,27.992,G,436,512.787,106.226,True,253,3,Etching,71.455,51.647,1.021,476.0,490.66,527.26,584.48,2.7120000000000006,3,Implantation,9498101000000000.0,5.70262e+16,8.144654e+17,3.027718e+17,6.000008e+17,30626.351,100.865,871.0,156,165,none,0.0,route_12333
254,1,Oxidation,dry,972.85557509,O2,37.37,0.215,141.0,701.19,NOLSM2551012,False,254,3,Photo,1.162348929041522,15.023,15.139,20.008,201.343,90.001,502.52,3953.257,5104.109,5.018,91.432,30.01,2,36.035,I,365,506.585,108.335,True,254,2,Etching,71.927,50.861,1.063,479.0,494.17,530.83,587.8000000000001,2.7200000000000015,2,Implantation,1.032909e+16,6.976349e+16,2.859824e+17,2.997895e+17,6e+17,31950.761,103.631,898.0,153,159,none,0.0,route_13222
255,1,Oxidation,dry,1115.1566079,O2,33.88,0.2,126.0,709.78,NOLSM2561013,False,255,3,Photo,0.7557479615036155,12.264,15.149,19.996,203.657,89.998,502.86,4081.959,4965.526,5.041,92.061,30.007,3,31.509,G,436,536.321,107.524,True,255,1,Etching,71.265,51.036,1.024,419.0,433.72,470.3,527.57,2.714250000000001,1,Implantation,8473165000000000.0,7.007032e+16,5.183482e+17,2.994125e+17,5.999993e+17,31352.585,103.491,909.0,155,84,none,0.0,route_13311
256,2,Oxidation,dry,961.00982578,O2,29.55,0.2,168.0,709.653,NOLSM2571014,False,256,1,Photo,0.9438665618215696,13.966,14.958,20.001,200.097,89.999,502.2,3982.094,5009.082,4.897,88.83,30.001,1,28.607,H,405,527.475,109.189,True,256,1,Etching,71.241,51.884,1.03,314.0,330.83,367.34,424.66,2.7665000000000006,1,Implantation,1.473331e+16,6.690243e+16,6.471089e+17,3.010679e+17,5.999985e+17,30552.557,103.142,944.0,155,180,none,0.0,route_21111
257,2,Oxidation,dry,1219.8371841,O2,30.97,0.2,69.0,697.759,NOLSM2581015,True,257,1,Photo,1.1312287389528026,18.364,14.867,20.004,197.094,89.999,496.799,4041.06,5018.089,5.043,90.277,30.006,2,73.546,G,436,543.897,106.833,False,257,2,Etching,71.52,50.234,1.026,340.0,354.58,391.02,448.11,2.7027500000000004,2,Implantation,2486950000000000.0,1.05838e+17,7.887603e+17,2.988751e+17,5.999991e+17,31715.512,103.914,896.0,155,115,none,0.0,route_21222
258,2,Oxidation,dry,1126.3272733,O2,36.92,0.215,101.0,702.698,NOLSM2591016,False,258,1,Photo,1.2672438845108462,11.582,15.126,20.01,201.454,90.001,504.386,4014.734,5118.391,4.963,92.552,30.005,3,32.665,G,436,499.615,108.84,True,258,3,Etching,70.756,52.004,1.045,462.0,475.87,512.74,569.89,2.6972499999999995,3,Implantation,1.304195e+16,1.456753e+17,6.697495e+17,2.9727e+17,6e+17,30474.163,101.145,898.0,156,230,[['Loc']],1.0,route_21333
259,2,Oxidation,wet,1104.7358043,H2O,32.91,0.216,197.0,703.723,NOLSM2601017,False,259,2,Photo,1.3335868989213489,15.686,15.113,19.997,198.484,90.0,503.906,3964.099,5037.531,5.017,91.43,29.991,1,41.314,H,405,515.713,107.707,True,259,3,Etching,70.204,51.444,1.032,231.0,246.54,283.34,340.26,2.7314999999999996,3,Implantation,1.139182e+16,1.698818e+17,6.04475e+17,2.982326e+17,5.999992e+17,31692.92,102.863,931.0,157,124,none,0.0,route_22133
260,2,Oxidation,wet,1057.8214734,H2O,26.11,0.202,86.0,711.826,NOLSM2611018,False,260,2,Photo,0.9741234892904151,14.32,15.004,20.0,197.509,89.999,500.167,4021.617,5038.626,5.005,92.695,30.001,2,42.035,I,365,546.76,106.076,True,260,2,Etching,70.253,50.176,1.028,408.0,423.68,460.43,517.64,2.7409999999999997,2,Implantation,1.356244e+16,5.919922e+16,4.013921e+17,2.994179e+17,6.000002e+17,31037.529,101.615,920.0,155,142,none,0.0,route_22222
261,2,Oxidation,wet,1091.3742729,H2O,33.23,0.202,177.0,703.411,NOLSM2621019,False,261,2,Photo,0.9794056308654848,18.581,14.952,19.996,202.54,90.0,504.958,3929.128,5100.269,4.957,92.866,30.0,3,49.29,I,365,509.17,106.669,True,261,1,Etching,69.549,50.507,1.048,317.0,332.0,368.64,425.71,2.7177499999999997,1,Implantation,2.403938e+16,3.604977e+16,5.704907e+17,2.990649e+17,6.000002e+17,31925.006,102.899,889.0,153,88,none,0.0,route_22311
262,2,Oxidation,dry,1138.825357,O2,34.33,0.215,160.0,701.568,NOLSM2631020,False,262,3,Photo,0.8576642335766422,16.593,15.029,19.998,199.11,89.999,502.777,4106.986,5088.081,5.067,93.407,29.995,1,42.863,G,436,549.22,108.891,True,262,1,Etching,70.804,50.491,1.022,291.0,304.8,341.17,398.15,2.6787499999999995,1,Implantation,7890002000000000.0,8.704451e+16,5.670733e+17,2.984156e+17,5.999988e+17,32001.77,102.186,908.0,154,50,none,0.0,route_23111
263,2,Oxidation,wet,1009.1398859,H2O,38.11,0.19,64.0,708.351,NOLSM2641021,False,263,3,Photo,1.0606976187627135,12.881,15.129,20.003,198.235,90.0,493.96,3955.943,5023.248,4.995,90.651,29.993,2,35.661,H,405,541.521,107.139,True,263,2,Etching,68.72,50.573,1.036,376.0,392.92,429.64,486.6,2.7650000000000006,2,Implantation,1.195823e+16,1.233394e+17,5.554646e+17,3.013402e+17,5.999994e+17,31568.412,103.001,902.0,156,81,none,0.0,route_23222
264,2,Oxidation,dry,1011.1819749,O2,31.32,0.211,168.0,702.572,NOLSM2651022,False,264,3,Photo,0.9005367613121592,15.648,15.112,20.001,200.916,90.001,502.56,3977.12,4963.659,5.029,92.391,30.002,3,47.221,I,365,488.418,108.545,True,264,3,Etching,70.728,50.428,1.044,324.0,339.13,375.63,432.9,2.7224999999999993,3,Implantation,8223848000000000.0,1.444942e+17,6.399594e+17,2.999216e+17,5.999984e+17,32672.059,104.117,879.0,152,80,none,0.0,route_23333
265,3,Oxidation,wet,1040.9858182,H2O,42.72,0.202,89.0,717.852,NOLSM2661023,False,265,1,Photo,1.198746987127985,16.669,14.924,20.007,199.03,89.998,500.811,4006.268,5123.526,4.951,92.227,30.001,1,27.843,I,365,509.296,105.783,True,265,3,Etching,71.42,51.171,1.042,392.0,405.46,442.03,499.13,2.67825,3,Implantation,7688622000000000.0,1.229357e+17,6.916929e+17,3.007895e+17,6.000011e+17,32628.909,98.842,919.0,155,72,none,0.0,route_31133
266,3,Oxidation,dry,1005.5683734,O2,26.55,0.193,70.0,696.386,NOLSM2671024,True,266,1,Photo,0.9880724456828324,14.492,14.995,19.997,203.225,89.999,500.978,4097.436,5044.95,5.101,92.183,30.005,2,49.763,G,436,483.359,108.489,True,266,2,Etching,71.777,50.628,1.05,422.0,435.06,471.39,528.41,2.660249999999999,2,Implantation,1.794113e+16,8.315049e+16,6.335826e+17,2.98954e+17,5.999991e+17,31536.829,104.62,912.0,154,57,none,0.0,route_31222
268,3,Oxidation,dry,1267.4156687,O2,31.08,0.201,52.0,709.049,NOLSM2691026,False,268,2,Photo,1.081693704165883,15.911,15.032,19.996,205.542,90.0,500.992,4022.267,4986.191,4.99,93.109,30.006,1,44.442,H,405,522.505,108.651,True,268,1,Etching,70.099,50.464,1.027,288.0,300.68,337.23,394.44,2.661,1,Implantation,1.25245e+16,1.106428e+17,2.398444e+17,3.00357e+17,6.000021e+17,30855.999,103.879,902.0,155,51,none,0.0,route_32111
269,3,Oxidation,dry,918.24283274,O2,32.28,0.202,116.0,713.856,NOLSM2701027,False,269,2,Photo,0.736525410690781,20.594,15.103,20.004,201.218,89.999,502.279,3988.21,5013.807,4.985,90.954,29.992,2,37.182,I,365,506.664,106.635,True,269,2,Etching,72.147,51.299,1.05,353.0,367.17,403.84,460.97,2.6992500000000006,2,Implantation,1.216001e+16,9.774236e+16,1.115656e+18,3.019329e+17,6.000013e+17,30260.942,104.194,893.0,154,104,none,0.0,route_32222
270,3,Oxidation,wet,1165.5548423,H2O,40.23,0.194,195.0,709.964,NOLSM271111,False,270,2,Photo,1.12583975794458,12.408,15.088,19.998,200.153,90.0,498.178,4041.975,5032.318,5.114,90.465,30.004,3,53.526,I,365,542.894,107.902,True,270,3,Etching,71.046,51.921,1.037,398.0,414.62,451.54,508.8,2.7700000000000005,3,Implantation,1.15029e+16,1.289114e+17,8.390272e+17,3.015963e+17,6.000008e+17,32089.235,100.754,888.0,156,221,[['Edge-Ring']],1.0,route_32333
271,3,Oxidation,wet,1033.5357504,H2O,32.28,0.214,86.0,706.205,NOLSM272112,False,271,3,Photo,0.788731431306518,17.845,15.073,19.989,202.1,89.999,497.775,4074.623,5183.517,5.036,92.678,30.006,1,48.212,I,365,508.51,105.12,True,271,3,Etching,69.857,51.765,1.031,330.0,343.98,380.59,437.99,2.6997500000000003,3,Implantation,1.406594e+16,1.1823e+17,1.232127e+18,3.004565e+17,5.999977e+17,31101.358,104.603,890.0,153,84,none,0.0,route_33133
272,3,Oxidation,wet,1063.2946736,H2O,43.12,0.201,101.0,707.168,NOLSM273113,False,272,3,Photo,0.963636130532146,14.986,14.995,19.994,204.685,89.999,502.705,4027.564,4963.186,4.982,88.792,30.003,2,46.978,G,436,506.444,108.97,True,272,2,Etching,71.155,50.249,1.021,324.0,339.13,375.67,432.86,2.7215000000000003,2,Implantation,1.105791e+16,5.077521e+16,4.174914e+17,2.996037e+17,5.99999e+17,31101.109,102.154,888.0,154,56,none,0.0,route_33222
274,1,Oxidation,dry,984.76270736,O2,33.44,0.207,88.0,715.179,NOLSM275115,False,274,1,Photo,0.9646917041316946,13.694,15.109,20.0,199.096,90.0,498.791,4079.674,4899.699,5.099,89.418,30.011,1,38.38,G,436,524.177,108.534,True,274,1,Etching,72.336,51.049,1.025,319.0,333.54,369.8,427.13,2.7032499999999997,1,Implantation,7100056000000000.0,6.083281e+16,5.684647e+17,2.994999e+17,6.000006e+17,31281.213,101.05,887.0,155,39,none,0.0,route_11111
275,1,Oxidation,dry,998.69088337,O2,34.88,0.214,102.0,691.282,NOLSM276116,True,275,1,Photo,0.8721131985162139,16.062,15.022,19.999,200.31,90.0,499.756,4106.797,5056.373,5.021,89.811,29.986,2,25.99,G,436,534.804,106.888,True,275,2,Etching,70.998,51.384,1.038,239.0,253.42,289.99,347.17,2.7042500000000005,2,Implantation,1.478757e+16,6.287714e+16,5.660627e+17,2.997258e+17,5.999999e+17,32238.201,100.772,901.0,155,70,none,0.0,route_11222
276,1,Oxidation,dry,1090.0032962,O2,30.24,0.215,69.0,709.956,NOLSM277117,False,276,1,Photo,0.9341441734046736,12.256,15.005,20.003,199.983,90.0,502.813,3991.987,5079.03,5.075,91.266,30.007,3,65.839,G,436,534.333,106.351,False,276,3,Etching,71.086,51.109,1.0,457.0,471.62,508.22,565.36,2.7090000000000005,3,Implantation,8372853000000000.0,1.163261e+17,5.911131e+17,2.990459e+17,5.999992e+17,30611.506,103.577,915.0,151,140,none,0.0,route_11333
278,1,Oxidation,wet,1044.3719445,H2O,32.1,0.201,109.0,697.155,NOLSM279119,True,278,2,Photo,1.0985145045214448,16.549,14.798,19.997,201.232,90.001,505.145,4012.953,5086.767,4.917,94.399,30.0,2,28.979,G,436,537.426,109.393,True,278,2,Etching,72.019,51.261,1.036,563.0,577.22,613.64,670.81,2.695249999999999,2,Implantation,1.444822e+16,1.380889e+17,4.478955e+17,2.98712e+17,5.999984e+17,32577.756,100.455,913.0,153,118,none,0.0,route_12222
279,1,Oxidation,dry,1082.919108,O2,30.32,0.216,95.0,695.656,NOLSM2801110,True,279,2,Photo,1.1056684729653496,17.704,15.079,19.996,201.06,90.002,501.232,3976.67,4918.119,4.93,90.936,30.007,3,37.104,G,436,493.509,108.848,True,279,1,Etching,69.699,50.194,1.046,176.0,189.01,225.59,282.67999999999995,2.666999999999999,1,Implantation,1.650883e+16,1.009563e+17,6.965774e+17,2.991133e+17,5.999998e+17,30639.973,101.681,886.0,155,61,none,0.0,route_12311
280,1,Oxidation,wet,1069.9737757,H2O,38.93,0.198,75.0,714.254,NOLSM2811111,False,280,3,Photo,0.9338151079505632,11.881,14.924,19.999,203.508,90.002,497.074,4097.601,5003.264,5.107,93.695,30.012,1,46.509,G,436,539.552,109.177,True,280,1,Etching,70.824,50.202,1.038,415.0,431.44,467.97,524.89,2.7472499999999997,1,Implantation,1.200828e+16,1.041348e+17,6.864569e+17,3.018891e+17,5.999986e+17,32421.295,101.155,884.0,159,113,none,0.0,route_13111
281,1,Oxidation,dry,1145.8588596,O2,31.02,0.196,132.0,712.039,NOLSM2821112,False,281,3,Photo,1.0271842253713737,10.619,14.933,19.999,199.954,90.0,498.858,4040.655,5047.563,5.02,91.703,30.01,2,43.753,G,436,517.583,110.892,True,281,2,Etching,71.286,51.207,1.019,495.0,509.26,545.48,602.62,2.6905,2,Implantation,1.427964e+16,1.229257e+17,3.73114e+17,3.006077e+17,5.999971e+17,31535.79,102.354,873.0,150,85,none,0.0,route_13222
282,1,Oxidation,dry,1067.0103999,O2,39.84,0.217,52.0,708.13,NOLSM2831113,False,282,3,Photo,0.8835578385955316,16.57,15.167,20.006,205.998,90.001,499.993,4021.291,4967.338,5.005,89.084,29.997,3,58.4,I,365,487.158,107.998,False,282,3,Etching,70.004,51.743,1.017,269.0,285.02,321.52,378.65,2.7412499999999995,3,Implantation,7621957000000000.0,6.395204e+16,4.37063e+17,3.006726e+17,6.000012e+17,31051.425,105.095,891.0,156,80,none,0.0,route_13333
283,2,Oxidation,wet,907.02743333,H2O,36.69,0.188,75.0,707.061,NOLSM2841114,False,283,1,Photo,0.973597839279304,18.078,14.959,19.998,197.696,90.001,507.163,4067.78,4967.281,4.965,91.593,30.013,1,45.592,I,365,524.503,109.333,True,283,3,Etching,71.889,51.542,1.038,413.0,428.41,464.92,522.33,2.733250000000001,3,Implantation,1.579009e+16,2.115879e+17,6.828573e+17,2.978114e+17,5.999993e+17,31362.147,102.547,898.0,156,139,none,0.0,route_21133
284,2,Oxidation,dry,1156.4854825,O2,31.72,0.215,112.0,721.079,NOLSM2851115,False,284,1,Photo,1.2465768645617872,15.594,14.935,19.997,202.641,90.0,504.134,3900.167,5108.764,5.049,91.654,30.004,2,47.68,H,405,490.725,108.962,True,284,2,Etching,70.13,52.105,1.018,514.0,529.39,565.78,623.0699999999999,2.7267499999999982,2,Implantation,1.016789e+16,6.334244e+16,3.515321e+17,3.018095e+17,5.999984e+17,31990.919,103.674,915.0,154,125,none,0.0,route_21222
285,2,Oxidation,dry,1027.8504465,O2,36.13,0.205,130.0,717.292,NOLSM2861116,False,285,1,Photo,0.9026051727379956,15.34,14.892,19.996,199.201,90.001,503.713,3966.885,4922.103,4.968,93.468,30.003,3,39.839,I,365,527.02,109.077,True,285,1,Etching,70.058,50.382,1.045,391.0,406.02,442.22,499.35,2.7087500000000007,1,Implantation,1.386389e+16,2.266874e+16,6.216011e+17,2.994526e+17,6.000025e+17,30310.73,101.148,906.0,155,50,none,0.0,route_21311
286,2,Oxidation,wet,1091.2986265,H2O,44.82,0.199,141.0,713.698,NOLSM2871117,False,286,2,Photo,0.8625703003470144,16.301,15.139,20.0,196.285,89.999,499.873,3899.628,5058.994,4.951,91.748,30.002,1,27.638,H,405,539.192,110.508,True,286,1,Etching,70.779,50.881,1.049,284.0,299.18,335.82,392.84,2.720999999999999,1,Implantation,1.767003e+16,1.552685e+17,7.535432e+17,2.984793e+17,5.999997e+17,31613.386,105.532,913.0,159,109,none,0.0,route_22111
287,2,Oxidation,dry,1287.4354369,O2,29.05,0.203,117.0,714.203,NOLSM2881118,False,287,2,Photo,1.130301372673037,16.321,15.165,20.005,197.046,90.0,499.864,4010.001,5169.378,5.067,91.094,30.023,2,30.322,I,365,539.812,106.617,True,287,2,Etching,69.405,51.062,1.037,304.0,319.44,355.69,412.97,2.7242500000000005,2,Implantation,7638602000000000.0,1.588784e+17,5.85203e+17,2.971368e+17,6.000005e+17,31566.201,103.891,886.0,153,69,none,0.0,route_22222
288,2,Oxidation,wet,1045.593616,H2O,34.88,0.213,167.0,701.713,NOLSM2891119,False,288,2,Photo,0.9734909998461512,14.337,15.006,19.994,195.762,90.0,496.952,4022.726,4859.193,5.026,90.685,30.002,3,45.983,H,405,500.071,107.785,True,288,3,Etching,70.257,50.852,1.043,433.0,448.64,485.19,542.22,2.7305000000000006,3,Implantation,1.797894e+16,1.819986e+17,5.510946e+17,3.005189e+17,5.999976e+17,29986.195,101.488,923.0,155,170,none,0.0,route_22333
289,2,Oxidation,dry,1011.2985674,O2,34.98,0.195,99.0,703.756,NOLSM2901120,False,289,3,Photo,1.2747482862954922,13.343,15.01,19.999,199.004,89.998,499.315,4063.095,4941.979,4.867,90.409,30.004,1,56.112,I,365,507.95,108.475,False,289,3,Etching,69.975,49.761,1.031,233.0,247.61,284.38,341.2,2.7049999999999996,3,Implantation,1.121973e+16,1.087644e+17,4.840205e+17,3.009846e+17,5.999974e+17,31292.696,102.588,888.0,154,121,none,0.0,route_23133
290,2,Oxidation,wet,1099.8872528,H2O,29.06,0.207,110.0,709.465,NOLSM2911121,False,290,3,Photo,0.8209841193866562,17.487,15.036,20.001,199.324,89.999,498.98,3981.512,4933.463,5.021,94.25,29.999,2,50.79,I,365,527.145,106.434,True,290,2,Etching,71.409,50.3,1.026,240.0,255.59,292.15,349.17999999999995,2.729499999999999,2,Implantation,1.809135e+16,1.512275e+17,5.605662e+17,2.994305e+17,6.000002e+17,32226.582,102.695,936.0,153,96,none,0.0,route_23222
291,2,Oxidation,dry,1165.8330909,O2,33.34,0.213,110.0,702.859,NOLSM2921122,False,291,3,Photo,1.1650284620249918,15.439,15.081,19.996,198.167,90.0,499.116,4062.758,5012.721,4.999,88.499,30.005,3,47.355,I,365,510.544,109.542,True,291,1,Etching,70.714,51.655,1.017,319.0,334.34,370.86,428.0,2.725,1,Implantation,1.262914e+16,8.179143e+16,1.019797e+18,3.024171e+17,5.99998e+17,32025.475,105.206,924.0,157,89,none,0.0,route_23311
292,3,Oxidation,dry,910.90522842,O2,30.61,0.201,74.0,698.054,NOLSM2931123,True,292,1,Photo,1.2105847963213046,15.466,15.03,20.0,199.842,90.0,501.424,3999.27,5045.341,5.003,90.912,29.989,1,18.067,I,365,545.635,108.637,False,292,1,Etching,70.486,51.103,0.995,589.0,604.07,640.8100000000001,697.84,2.721000000000001,1,Implantation,1.297908e+16,1.763936e+17,6.911361e+17,2.99513e+17,5.999993e+17,31834.866,101.258,919.0,152,110,none,0.0,route_31111
293,3,Oxidation,dry,1076.6051267,O2,35.41,0.216,132.0,710.095,NOLSM2941124,False,293,1,Photo,1.0300603429118445,15.967,15.055,19.995,199.669,90.0,499.086,4127.682,4946.571,5.023,93.62,29.995,3,40.82,H,405,513.115,107.708,True,293,3,Etching,72.56,51.145,1.017,363.0,377.54,413.99,471.2,2.7049999999999996,3,Implantation,1.105377e+16,1.321979e+17,6.293645e+17,3.014156e+17,6.000012e+17,33675.551,103.056,911.0,157,118,none,0.0,route_31333
294,3,Oxidation,dry,1016.5095201,O2,34.39,0.217,212.0,704.659,NOLSM2951125,False,294,2,Photo,1.0429323578180822,14.441,14.915,20.002,199.527,90.0,499.962,4005.749,4910.479,5.06,91.604,30.005,1,34.1,G,436,507.65,107.986,True,294,3,Etching,69.953,50.082,1.036,315.0,330.07,367.18,424.24,2.7310000000000003,3,Implantation,1.527196e+16,1.230644e+17,2.971368e+17,3.016933e+17,5.999984e+17,31139.137,104.859,915.0,153,187,none,0.0,route_32133
295,3,Oxidation,dry,1148.1498955,O2,32.8,0.191,14.0,725.322,NOLSM2961126,False,295,2,Photo,1.1929434691191303,15.835,15.188,19.995,196.291,90.0,500.692,4021.838,5007.945,4.982,92.45,29.993,2,45.621,I,365,550.249,108.288,True,295,2,Etching,70.179,51.018,1.009,573.0,586.65,623.16,680.3499999999999,2.6837499999999976,2,Implantation,1.617996e+16,9.048317e+16,3.452461e+17,2.990026e+17,6.000003e+17,31366.628,103.293,875.0,152,117,none,0.0,route_32222
298,3,Oxidation,dry,1101.7906248,O2,29.78,0.2,60.0,699.262,NOLSM299122,True,298,3,Photo,0.9341441734046736,15.346,15.073,19.997,192.937,90.0,502.379,4012.326,4994.356,5.006,88.854,30.0,3,41.161,H,405,485.58,107.948,True,298,3,Etching,69.676,51.752,1.035,288.0,304.39,341.32,398.47,2.7617500000000006,3,Implantation,1.361357e+16,1.182248e+17,5.863777e+17,2.999096e+17,5.999985e+17,32420.46,102.947,884.0,152,142,none,0.0,route_33333
299,1,Oxidation,dry,1003.138319,O2,32.05,0.202,48.0,701.178,NOLSM300123,False,299,1,Photo,1.019684097164054,15.638,15.147,19.999,197.925,89.999,497.656,4027.157,5075.449,4.962,91.537,30.004,1,45.332,I,365,491.681,106.757,True,299,3,Etching,69.441,51.497,1.032,308.0,324.09,360.57,417.42,2.7355000000000005,3,Implantation,1.590424e+16,5.512816e+16,5.10229e+17,2.995434e+17,5.999991e+17,32096.305,102.504,896.0,158,75,none,0.0,route_11133
